ei,state_abb,t,cost
int_elec_mark,GA,2022,65.96319862
int_elec_mark,GA,2023,65.96319862
int_elec_mark,GA,2024,65.96319862
int_elec_mark,GA,2025,63.37134079
int_elec_mark,GA,2026,58.71821981
int_elec_mark,GA,2027,55.83467379
int_elec_mark,GA,2028,55.08739645
int_elec_mark,GA,2029,55.52909569
int_elec_mark,GA,2030,55.73466641
int_elec_mark,GA,2031,56.41249419
int_elec_mark,GA,2032,57.50424138
int_elec_mark,GA,2033,59.65162198
int_elec_mark,GA,2034,60.97671972
int_elec_mark,GA,2035,62.2795936
int_elec_mark,GA,2036,62.32404132
int_elec_mark,GA,2037,62.02679717
int_elec_mark,GA,2038,61.29618773
int_elec_mark,GA,2039,60.5794682
int_elec_mark,GA,2040,60.5155746
int_elec_mark,GA,2041,60.9156041
int_elec_mark,GA,2042,61.85178426
int_elec_mark,GA,2043,62.98520119
int_elec_mark,GA,2044,64.34363472
int_elec_mark,GA,2045,65.3409305
int_elec_mark,GA,2046,66.41045383
int_elec_mark,GA,2047,66.32989234
int_elec_mark,GA,2048,66.15765741
int_elec_mark,GA,2049,65.9354188
int_elec_mark,GA,2050,65.49649753
int_elec_mark,SC,2010,65.96319862
int_elec_mark,SC,2011,65.96319862
int_elec_mark,SC,2012,65.96319862
int_elec_mark,SC,2013,65.96319862
int_elec_mark,SC,2014,65.96319862
int_elec_mark,SC,2015,65.96319862
int_elec_mark,SC,2016,65.96319862
int_elec_mark,SC,2017,65.96319862
int_elec_mark,SC,2018,65.96319862
int_elec_mark,SC,2019,65.96319862
int_elec_mark,SC,2020,65.96319862
int_elec_mark,SC,2021,65.96319862
int_elec_mark,SC,2022,65.96319862
int_elec_mark,SC,2023,65.96319862
int_elec_mark,SC,2024,65.96319862
int_elec_mark,SC,2025,63.37134079
int_elec_mark,SC,2026,58.71821981
int_elec_mark,SC,2027,55.83467379
int_elec_mark,SC,2028,55.08739645
int_elec_mark,SC,2029,55.52909569
int_elec_mark,SC,2030,55.73466641
int_elec_mark,SC,2031,56.41249419
int_elec_mark,SC,2032,57.50424138
int_elec_mark,SC,2033,59.65162198
int_elec_mark,SC,2034,60.97671972
int_elec_mark,SC,2035,62.2795936
int_elec_mark,SC,2036,62.32404132
int_elec_mark,SC,2037,62.02679717
int_elec_mark,SC,2038,61.29618773
int_elec_mark,SC,2039,60.5794682
int_elec_mark,SC,2040,60.5155746
int_elec_mark,SC,2041,60.9156041
int_elec_mark,SC,2042,61.85178426
int_elec_mark,SC,2043,62.98520119
int_elec_mark,SC,2044,64.34363472
int_elec_mark,SC,2045,65.3409305
int_elec_mark,SC,2046,66.41045383
int_elec_mark,SC,2047,66.32989234
int_elec_mark,SC,2048,66.15765741
int_elec_mark,SC,2049,65.9354188
int_elec_mark,SC,2050,65.49649753
int_elec_mark,NC,2010,65.96319862
int_elec_mark,NC,2011,65.96319862
int_elec_mark,NC,2012,65.96319862
int_elec_mark,NC,2013,65.96319862
int_elec_mark,NC,2014,65.96319862
int_elec_mark,NC,2015,65.96319862
int_elec_mark,NC,2016,65.96319862
int_elec_mark,NC,2017,65.96319862
int_elec_mark,NC,2018,65.96319862
int_elec_mark,NC,2019,65.96319862
int_elec_mark,NC,2020,65.96319862
int_elec_mark,NC,2021,65.96319862
int_elec_mark,NC,2022,65.96319862
int_elec_mark,NC,2023,65.96319862
int_elec_mark,NC,2024,65.96319862
int_elec_mark,NC,2025,63.37134079
int_elec_mark,NC,2026,58.71821981
int_elec_mark,NC,2027,55.83467379
int_elec_mark,NC,2028,55.08739645
int_elec_mark,NC,2029,55.52909569
int_elec_mark,NC,2030,55.73466641
int_elec_mark,NC,2031,56.41249419
int_elec_mark,NC,2032,57.50424138
int_elec_mark,NC,2033,59.65162198
int_elec_mark,NC,2034,60.97671972
int_elec_mark,NC,2035,62.2795936
int_elec_mark,NC,2036,62.32404132
int_elec_mark,NC,2037,62.02679717
int_elec_mark,NC,2038,61.29618773
int_elec_mark,NC,2039,60.5794682
int_elec_mark,NC,2040,60.5155746
int_elec_mark,NC,2041,60.9156041
int_elec_mark,NC,2042,61.85178426
int_elec_mark,NC,2043,62.98520119
int_elec_mark,NC,2044,64.34363472
int_elec_mark,NC,2045,65.3409305
int_elec_mark,NC,2046,66.41045383
int_elec_mark,NC,2047,66.32989234
int_elec_mark,NC,2048,66.15765741
int_elec_mark,NC,2049,65.9354188
int_elec_mark,NC,2050,65.49649753
int_elec_mark,VA,2010,65.96319862
int_elec_mark,VA,2011,65.96319862
int_elec_mark,VA,2012,65.96319862
int_elec_mark,VA,2013,65.96319862
int_elec_mark,VA,2014,65.96319862
int_elec_mark,VA,2015,65.96319862
int_elec_mark,VA,2016,65.96319862
int_elec_mark,VA,2017,65.96319862
int_elec_mark,VA,2018,65.96319862
int_elec_mark,VA,2019,65.96319862
int_elec_mark,VA,2020,65.96319862
int_elec_mark,VA,2021,65.96319862
int_elec_mark,VA,2022,65.96319862
int_elec_mark,VA,2023,65.96319862
int_elec_mark,VA,2024,65.96319862
int_elec_mark,VA,2025,63.37134079
int_elec_mark,VA,2026,58.71821981
int_elec_mark,VA,2027,55.83467379
int_elec_mark,VA,2028,55.08739645
int_elec_mark,VA,2029,55.52909569
int_elec_mark,VA,2030,55.73466641
int_elec_mark,VA,2031,56.41249419
int_elec_mark,VA,2032,57.50424138
int_elec_mark,VA,2033,59.65162198
int_elec_mark,VA,2034,60.97671972
int_elec_mark,VA,2035,62.2795936
int_elec_mark,VA,2036,62.32404132
int_elec_mark,VA,2037,62.02679717
int_elec_mark,VA,2038,61.29618773
int_elec_mark,VA,2039,60.5794682
int_elec_mark,VA,2040,60.5155746
int_elec_mark,VA,2041,60.9156041
int_elec_mark,VA,2042,61.85178426
int_elec_mark,VA,2043,62.98520119
int_elec_mark,VA,2044,64.34363472
int_elec_mark,VA,2045,65.3409305
int_elec_mark,VA,2046,66.41045383
int_elec_mark,VA,2047,66.32989234
int_elec_mark,VA,2048,66.15765741
int_elec_mark,VA,2049,65.9354188
int_elec_mark,VA,2050,65.49649753
int_elec_mark,IN,2010,71.79140628
int_elec_mark,IN,2011,71.79140628
int_elec_mark,IN,2012,71.79140628
int_elec_mark,IN,2013,71.79140628
int_elec_mark,IN,2014,71.79140628
int_elec_mark,IN,2015,71.79140628
int_elec_mark,IN,2016,71.79140628
int_elec_mark,IN,2017,71.79140628
int_elec_mark,IN,2018,71.79140628
int_elec_mark,IN,2019,71.79140628
int_elec_mark,IN,2020,71.79140628
int_elec_mark,IN,2021,71.79140628
int_elec_mark,IN,2022,71.79140628
int_elec_mark,IN,2023,71.79140628
int_elec_mark,IN,2024,71.79140628
int_elec_mark,IN,2025,71.08024271
int_elec_mark,IN,2026,66.19654917
int_elec_mark,IN,2027,62.42682668
int_elec_mark,IN,2028,61.92123383
int_elec_mark,IN,2029,62.87130391
int_elec_mark,IN,2030,63.79637214
int_elec_mark,IN,2031,65.48816359
int_elec_mark,IN,2032,65.84930133
int_elec_mark,IN,2033,67.90500851
int_elec_mark,IN,2034,67.46053128
int_elec_mark,IN,2035,66.47156945
int_elec_mark,IN,2036,64.48808982
int_elec_mark,IN,2037,63.99638689
int_elec_mark,IN,2038,62.81852223
int_elec_mark,IN,2039,61.28785378
int_elec_mark,IN,2040,60.34611765
int_elec_mark,IN,2041,60.17666071
int_elec_mark,IN,2042,60.15721483
int_elec_mark,IN,2043,59.809967
int_elec_mark,IN,2044,59.66828988
int_elec_mark,IN,2045,60.0822093
int_elec_mark,IN,2046,60.4183452
int_elec_mark,IN,2047,60.20166255
int_elec_mark,IN,2048,60.68780952
int_elec_mark,IN,2049,61.09339499
int_elec_mark,IN,2050,61.13228675
int_elec_mark,OH,2010,71.79140628
int_elec_mark,OH,2011,71.79140628
int_elec_mark,OH,2012,71.79140628
int_elec_mark,OH,2013,71.79140628
int_elec_mark,OH,2014,71.79140628
int_elec_mark,OH,2015,71.79140628
int_elec_mark,OH,2016,71.79140628
int_elec_mark,OH,2017,71.79140628
int_elec_mark,OH,2018,71.79140628
int_elec_mark,OH,2019,71.79140628
int_elec_mark,OH,2020,71.79140628
int_elec_mark,OH,2021,71.79140628
int_elec_mark,OH,2022,71.79140628
int_elec_mark,OH,2023,71.79140628
int_elec_mark,OH,2024,71.79140628
int_elec_mark,OH,2025,71.08024271
int_elec_mark,OH,2026,66.19654917
int_elec_mark,OH,2027,62.42682668
int_elec_mark,OH,2028,61.92123383
int_elec_mark,OH,2029,62.87130391
int_elec_mark,OH,2030,63.79637214
int_elec_mark,OH,2031,65.48816359
int_elec_mark,OH,2032,65.84930133
int_elec_mark,OH,2033,67.90500851
int_elec_mark,OH,2034,67.46053128
int_elec_mark,OH,2035,66.47156945
int_elec_mark,OH,2036,64.48808982
int_elec_mark,OH,2037,63.99638689
int_elec_mark,OH,2038,62.81852223
int_elec_mark,OH,2039,61.28785378
int_elec_mark,OH,2040,60.34611765
int_elec_mark,OH,2041,60.17666071
int_elec_mark,OH,2042,60.15721483
int_elec_mark,OH,2043,59.809967
int_elec_mark,OH,2044,59.66828988
int_elec_mark,OH,2045,60.0822093
int_elec_mark,OH,2046,60.4183452
int_elec_mark,OH,2047,60.20166255
int_elec_mark,OH,2048,60.68780952
int_elec_mark,OH,2049,61.09339499
int_elec_mark,OH,2050,61.13228675
int_elec_mark,PA,2010,89.2010237
int_elec_mark,PA,2011,89.2010237
int_elec_mark,PA,2012,89.2010237
int_elec_mark,PA,2013,89.2010237
int_elec_mark,PA,2014,89.2010237
int_elec_mark,PA,2015,89.2010237
int_elec_mark,PA,2016,89.2010237
int_elec_mark,PA,2017,89.2010237
int_elec_mark,PA,2018,89.2010237
int_elec_mark,PA,2019,89.2010237
int_elec_mark,PA,2020,89.2010237
int_elec_mark,PA,2021,89.2010237
int_elec_mark,PA,2022,89.2010237
int_elec_mark,PA,2023,89.2010237
int_elec_mark,PA,2024,89.2010237
int_elec_mark,PA,2025,88.7204327
int_elec_mark,PA,2026,85.07294145
int_elec_mark,PA,2027,75.58890859
int_elec_mark,PA,2028,77.10013117
int_elec_mark,PA,2029,76.82788887
int_elec_mark,PA,2030,77.10568713
int_elec_mark,PA,2031,79.52253206
int_elec_mark,PA,2032,80.13646623
int_elec_mark,PA,2033,83.06445997
int_elec_mark,PA,2034,83.10335173
int_elec_mark,PA,2035,82.44774782
int_elec_mark,PA,2036,80.84485181
int_elec_mark,PA,2037,81.71158241
int_elec_mark,PA,2038,80.75873435
int_elec_mark,PA,2039,79.16972826
int_elec_mark,PA,2040,78.53634821
int_elec_mark,PA,2041,79.05860895
int_elec_mark,PA,2042,80.09479649
int_elec_mark,PA,2043,80.56705355
int_elec_mark,PA,2044,80.79484813
int_elec_mark,PA,2045,81.07542438
int_elec_mark,PA,2046,81.55601538
int_elec_mark,PA,2047,81.5532374
int_elec_mark,PA,2048,81.65602275
int_elec_mark,PA,2049,81.90048523
int_elec_mark,PA,2050,81.68380258
int_elec_mark,WV,2010,65.96319862
int_elec_mark,WV,2011,65.96319862
int_elec_mark,WV,2012,65.96319862
int_elec_mark,WV,2013,65.96319862
int_elec_mark,WV,2014,65.96319862
int_elec_mark,WV,2015,65.96319862
int_elec_mark,WV,2016,65.96319862
int_elec_mark,WV,2017,65.96319862
int_elec_mark,WV,2018,65.96319862
int_elec_mark,WV,2019,65.96319862
int_elec_mark,WV,2020,65.96319862
int_elec_mark,WV,2021,65.96319862
int_elec_mark,WV,2022,65.96319862
int_elec_mark,WV,2023,65.96319862
int_elec_mark,WV,2024,65.96319862
int_elec_mark,WV,2025,63.37134079
int_elec_mark,WV,2026,58.71821981
int_elec_mark,WV,2027,55.83467379
int_elec_mark,WV,2028,55.08739645
int_elec_mark,WV,2029,55.52909569
int_elec_mark,WV,2030,55.73466641
int_elec_mark,WV,2031,56.41249419
int_elec_mark,WV,2032,57.50424138
int_elec_mark,WV,2033,59.65162198
int_elec_mark,WV,2034,60.97671972
int_elec_mark,WV,2035,62.2795936
int_elec_mark,WV,2036,62.32404132
int_elec_mark,WV,2037,62.02679717
int_elec_mark,WV,2038,61.29618773
int_elec_mark,WV,2039,60.5794682
int_elec_mark,WV,2040,60.5155746
int_elec_mark,WV,2041,60.9156041
int_elec_mark,WV,2042,61.85178426
int_elec_mark,WV,2043,62.98520119
int_elec_mark,WV,2044,64.34363472
int_elec_mark,WV,2045,65.3409305
int_elec_mark,WV,2046,66.41045383
int_elec_mark,WV,2047,66.32989234
int_elec_mark,WV,2048,66.15765741
int_elec_mark,WV,2049,65.9354188
int_elec_mark,WV,2050,65.49649753
int_elec_mark,MD,2010,65.96319862
int_elec_mark,MD,2011,65.96319862
int_elec_mark,MD,2012,65.96319862
int_elec_mark,MD,2013,65.96319862
int_elec_mark,MD,2014,65.96319862
int_elec_mark,MD,2015,65.96319862
int_elec_mark,MD,2016,65.96319862
int_elec_mark,MD,2017,65.96319862
int_elec_mark,MD,2018,65.96319862
int_elec_mark,MD,2019,65.96319862
int_elec_mark,MD,2020,65.96319862
int_elec_mark,MD,2021,65.96319862
int_elec_mark,MD,2022,65.96319862
int_elec_mark,MD,2023,65.96319862
int_elec_mark,MD,2024,65.96319862
int_elec_mark,MD,2025,63.37134079
int_elec_mark,MD,2026,58.71821981
int_elec_mark,MD,2027,55.83467379
int_elec_mark,MD,2028,55.08739645
int_elec_mark,MD,2029,55.52909569
int_elec_mark,MD,2030,55.73466641
int_elec_mark,MD,2031,56.41249419
int_elec_mark,MD,2032,57.50424138
int_elec_mark,MD,2033,59.65162198
int_elec_mark,MD,2034,60.97671972
int_elec_mark,MD,2035,62.2795936
int_elec_mark,MD,2036,62.32404132
int_elec_mark,MD,2037,62.02679717
int_elec_mark,MD,2038,61.29618773
int_elec_mark,MD,2039,60.5794682
int_elec_mark,MD,2040,60.5155746
int_elec_mark,MD,2041,60.9156041
int_elec_mark,MD,2042,61.85178426
int_elec_mark,MD,2043,62.98520119
int_elec_mark,MD,2044,64.34363472
int_elec_mark,MD,2045,65.3409305
int_elec_mark,MD,2046,66.41045383
int_elec_mark,MD,2047,66.32989234
int_elec_mark,MD,2048,66.15765741
int_elec_mark,MD,2049,65.9354188
int_elec_mark,MD,2050,65.49649753
int_elec_mark,DE,2010,65.96319862
int_elec_mark,DE,2011,65.96319862
int_elec_mark,DE,2012,65.96319862
int_elec_mark,DE,2013,65.96319862
int_elec_mark,DE,2014,65.96319862
int_elec_mark,DE,2015,65.96319862
int_elec_mark,DE,2016,65.96319862
int_elec_mark,DE,2017,65.96319862
int_elec_mark,DE,2018,65.96319862
int_elec_mark,DE,2019,65.96319862
int_elec_mark,DE,2020,65.96319862
int_elec_mark,DE,2021,65.96319862
int_elec_mark,DE,2022,65.96319862
int_elec_mark,DE,2023,65.96319862
int_elec_mark,DE,2024,65.96319862
int_elec_mark,DE,2025,63.37134079
int_elec_mark,DE,2026,58.71821981
int_elec_mark,DE,2027,55.83467379
int_elec_mark,DE,2028,55.08739645
int_elec_mark,DE,2029,55.52909569
int_elec_mark,DE,2030,55.73466641
int_elec_mark,DE,2031,56.41249419
int_elec_mark,DE,2032,57.50424138
int_elec_mark,DE,2033,59.65162198
int_elec_mark,DE,2034,60.97671972
int_elec_mark,DE,2035,62.2795936
int_elec_mark,DE,2036,62.32404132
int_elec_mark,DE,2037,62.02679717
int_elec_mark,DE,2038,61.29618773
int_elec_mark,DE,2039,60.5794682
int_elec_mark,DE,2040,60.5155746
int_elec_mark,DE,2041,60.9156041
int_elec_mark,DE,2042,61.85178426
int_elec_mark,DE,2043,62.98520119
int_elec_mark,DE,2044,64.34363472
int_elec_mark,DE,2045,65.3409305
int_elec_mark,DE,2046,66.41045383
int_elec_mark,DE,2047,66.32989234
int_elec_mark,DE,2048,66.15765741
int_elec_mark,DE,2049,65.9354188
int_elec_mark,DE,2050,65.49649753
int_elec_mark,NJ,2010,89.2010237
int_elec_mark,NJ,2011,89.2010237
int_elec_mark,NJ,2012,89.2010237
int_elec_mark,NJ,2013,89.2010237
int_elec_mark,NJ,2014,89.2010237
int_elec_mark,NJ,2015,89.2010237
int_elec_mark,NJ,2016,89.2010237
int_elec_mark,NJ,2017,89.2010237
int_elec_mark,NJ,2018,89.2010237
int_elec_mark,NJ,2019,89.2010237
int_elec_mark,NJ,2020,89.2010237
int_elec_mark,NJ,2021,89.2010237
int_elec_mark,NJ,2022,89.2010237
int_elec_mark,NJ,2023,89.2010237
int_elec_mark,NJ,2024,89.2010237
int_elec_mark,NJ,2025,88.7204327
int_elec_mark,NJ,2026,85.07294145
int_elec_mark,NJ,2027,75.58890859
int_elec_mark,NJ,2028,77.10013117
int_elec_mark,NJ,2029,76.82788887
int_elec_mark,NJ,2030,77.10568713
int_elec_mark,NJ,2031,79.52253206
int_elec_mark,NJ,2032,80.13646623
int_elec_mark,NJ,2033,83.06445997
int_elec_mark,NJ,2034,83.10335173
int_elec_mark,NJ,2035,82.44774782
int_elec_mark,NJ,2036,80.84485181
int_elec_mark,NJ,2037,81.71158241
int_elec_mark,NJ,2038,80.75873435
int_elec_mark,NJ,2039,79.16972826
int_elec_mark,NJ,2040,78.53634821
int_elec_mark,NJ,2041,79.05860895
int_elec_mark,NJ,2042,80.09479649
int_elec_mark,NJ,2043,80.56705355
int_elec_mark,NJ,2044,80.79484813
int_elec_mark,NJ,2045,81.07542438
int_elec_mark,NJ,2046,81.55601538
int_elec_mark,NJ,2047,81.5532374
int_elec_mark,NJ,2048,81.65602275
int_elec_mark,NJ,2049,81.90048523
int_elec_mark,NJ,2050,81.68380258
int_elec_mark,NY,2010,89.2010237
int_elec_mark,NY,2011,89.2010237
int_elec_mark,NY,2012,89.2010237
int_elec_mark,NY,2013,89.2010237
int_elec_mark,NY,2014,89.2010237
int_elec_mark,NY,2015,89.2010237
int_elec_mark,NY,2016,89.2010237
int_elec_mark,NY,2017,89.2010237
int_elec_mark,NY,2018,89.2010237
int_elec_mark,NY,2019,89.2010237
int_elec_mark,NY,2020,89.2010237
int_elec_mark,NY,2021,89.2010237
int_elec_mark,NY,2022,89.2010237
int_elec_mark,NY,2023,89.2010237
int_elec_mark,NY,2024,89.2010237
int_elec_mark,NY,2025,88.7204327
int_elec_mark,NY,2026,85.07294145
int_elec_mark,NY,2027,75.58890859
int_elec_mark,NY,2028,77.10013117
int_elec_mark,NY,2029,76.82788887
int_elec_mark,NY,2030,77.10568713
int_elec_mark,NY,2031,79.52253206
int_elec_mark,NY,2032,80.13646623
int_elec_mark,NY,2033,83.06445997
int_elec_mark,NY,2034,83.10335173
int_elec_mark,NY,2035,82.44774782
int_elec_mark,NY,2036,80.84485181
int_elec_mark,NY,2037,81.71158241
int_elec_mark,NY,2038,80.75873435
int_elec_mark,NY,2039,79.16972826
int_elec_mark,NY,2040,78.53634821
int_elec_mark,NY,2041,79.05860895
int_elec_mark,NY,2042,80.09479649
int_elec_mark,NY,2043,80.56705355
int_elec_mark,NY,2044,80.79484813
int_elec_mark,NY,2045,81.07542438
int_elec_mark,NY,2046,81.55601538
int_elec_mark,NY,2047,81.5532374
int_elec_mark,NY,2048,81.65602275
int_elec_mark,NY,2049,81.90048523
int_elec_mark,NY,2050,81.68380258
int_elec_mark,VT,2010,152.4529112
int_elec_mark,VT,2011,152.4529112
int_elec_mark,VT,2012,152.4529112
int_elec_mark,VT,2013,152.4529112
int_elec_mark,VT,2014,152.4529112
int_elec_mark,VT,2015,152.4529112
int_elec_mark,VT,2016,152.4529112
int_elec_mark,VT,2017,152.4529112
int_elec_mark,VT,2018,152.4529112
int_elec_mark,VT,2019,152.4529112
int_elec_mark,VT,2020,152.4529112
int_elec_mark,VT,2021,152.4529112
int_elec_mark,VT,2022,152.4529112
int_elec_mark,VT,2023,152.4529112
int_elec_mark,VT,2024,152.4529112
int_elec_mark,VT,2025,156.4670962
int_elec_mark,VT,2026,140.468694
int_elec_mark,VT,2027,117.5725608
int_elec_mark,VT,2028,114.9362552
int_elec_mark,VT,2029,113.050005
int_elec_mark,VT,2030,113.0638949
int_elec_mark,VT,2031,112.6083057
int_elec_mark,VT,2032,115.7918739
int_elec_mark,VT,2033,121.8895458
int_elec_mark,VT,2034,122.020111
int_elec_mark,VT,2035,121.9062137
int_elec_mark,VT,2036,121.2506098
int_elec_mark,VT,2037,121.4422906
int_elec_mark,VT,2038,120.5616701
int_elec_mark,VT,2039,119.9255121
int_elec_mark,VT,2040,119.2171265
int_elec_mark,VT,2041,119.7449432
int_elec_mark,VT,2042,120.6533435
int_elec_mark,VT,2043,120.7783528
int_elec_mark,VT,2044,120.8339124
int_elec_mark,VT,2045,121.4589585
int_elec_mark,VT,2046,122.82017
int_elec_mark,VT,2047,123.7396823
int_elec_mark,VT,2048,124.1841595
int_elec_mark,VT,2049,124.4675138
int_elec_mark,VT,2050,124.8758772
int_elec_mark,NH,2010,152.4529112
int_elec_mark,NH,2011,152.4529112
int_elec_mark,NH,2012,152.4529112
int_elec_mark,NH,2013,152.4529112
int_elec_mark,NH,2014,152.4529112
int_elec_mark,NH,2015,152.4529112
int_elec_mark,NH,2016,152.4529112
int_elec_mark,NH,2017,152.4529112
int_elec_mark,NH,2018,152.4529112
int_elec_mark,NH,2019,152.4529112
int_elec_mark,NH,2020,152.4529112
int_elec_mark,NH,2021,152.4529112
int_elec_mark,NH,2022,152.4529112
int_elec_mark,NH,2023,152.4529112
int_elec_mark,NH,2024,152.4529112
int_elec_mark,NH,2025,156.4670962
int_elec_mark,NH,2026,140.468694
int_elec_mark,NH,2027,117.5725608
int_elec_mark,NH,2028,114.9362552
int_elec_mark,NH,2029,113.050005
int_elec_mark,NH,2030,113.0638949
int_elec_mark,NH,2031,112.6083057
int_elec_mark,NH,2032,115.7918739
int_elec_mark,NH,2033,121.8895458
int_elec_mark,NH,2034,122.020111
int_elec_mark,NH,2035,121.9062137
int_elec_mark,NH,2036,121.2506098
int_elec_mark,NH,2037,121.4422906
int_elec_mark,NH,2038,120.5616701
int_elec_mark,NH,2039,119.9255121
int_elec_mark,NH,2040,119.2171265
int_elec_mark,NH,2041,119.7449432
int_elec_mark,NH,2042,120.6533435
int_elec_mark,NH,2043,120.7783528
int_elec_mark,NH,2044,120.8339124
int_elec_mark,NH,2045,121.4589585
int_elec_mark,NH,2046,122.82017
int_elec_mark,NH,2047,123.7396823
int_elec_mark,NH,2048,124.1841595
int_elec_mark,NH,2049,124.4675138
int_elec_mark,NH,2050,124.8758772
int_elec_mark,MA,2010,152.4529112
int_elec_mark,MA,2011,152.4529112
int_elec_mark,MA,2012,152.4529112
int_elec_mark,MA,2013,152.4529112
int_elec_mark,MA,2014,152.4529112
int_elec_mark,MA,2015,152.4529112
int_elec_mark,MA,2016,152.4529112
int_elec_mark,MA,2017,152.4529112
int_elec_mark,MA,2018,152.4529112
int_elec_mark,MA,2019,152.4529112
int_elec_mark,MA,2020,152.4529112
int_elec_mark,MA,2021,152.4529112
int_elec_mark,MA,2022,152.4529112
int_elec_mark,MA,2023,152.4529112
int_elec_mark,MA,2024,152.4529112
int_elec_mark,MA,2025,156.4670962
int_elec_mark,MA,2026,140.468694
int_elec_mark,MA,2027,117.5725608
int_elec_mark,MA,2028,114.9362552
int_elec_mark,MA,2029,113.050005
int_elec_mark,MA,2030,113.0638949
int_elec_mark,MA,2031,112.6083057
int_elec_mark,MA,2032,115.7918739
int_elec_mark,MA,2033,121.8895458
int_elec_mark,MA,2034,122.020111
int_elec_mark,MA,2035,121.9062137
int_elec_mark,MA,2036,121.2506098
int_elec_mark,MA,2037,121.4422906
int_elec_mark,MA,2038,120.5616701
int_elec_mark,MA,2039,119.9255121
int_elec_mark,MA,2040,119.2171265
int_elec_mark,MA,2041,119.7449432
int_elec_mark,MA,2042,120.6533435
int_elec_mark,MA,2043,120.7783528
int_elec_mark,MA,2044,120.8339124
int_elec_mark,MA,2045,121.4589585
int_elec_mark,MA,2046,122.82017
int_elec_mark,MA,2047,123.7396823
int_elec_mark,MA,2048,124.1841595
int_elec_mark,MA,2049,124.4675138
int_elec_mark,MA,2050,124.8758772
int_elec_mark,CT,2010,152.4529112
int_elec_mark,CT,2011,152.4529112
int_elec_mark,CT,2012,152.4529112
int_elec_mark,CT,2013,152.4529112
int_elec_mark,CT,2014,152.4529112
int_elec_mark,CT,2015,152.4529112
int_elec_mark,CT,2016,152.4529112
int_elec_mark,CT,2017,152.4529112
int_elec_mark,CT,2018,152.4529112
int_elec_mark,CT,2019,152.4529112
int_elec_mark,CT,2020,152.4529112
int_elec_mark,CT,2021,152.4529112
int_elec_mark,CT,2022,152.4529112
int_elec_mark,CT,2023,152.4529112
int_elec_mark,CT,2024,152.4529112
int_elec_mark,CT,2025,156.4670962
int_elec_mark,CT,2026,140.468694
int_elec_mark,CT,2027,117.5725608
int_elec_mark,CT,2028,114.9362552
int_elec_mark,CT,2029,113.050005
int_elec_mark,CT,2030,113.0638949
int_elec_mark,CT,2031,112.6083057
int_elec_mark,CT,2032,115.7918739
int_elec_mark,CT,2033,121.8895458
int_elec_mark,CT,2034,122.020111
int_elec_mark,CT,2035,121.9062137
int_elec_mark,CT,2036,121.2506098
int_elec_mark,CT,2037,121.4422906
int_elec_mark,CT,2038,120.5616701
int_elec_mark,CT,2039,119.9255121
int_elec_mark,CT,2040,119.2171265
int_elec_mark,CT,2041,119.7449432
int_elec_mark,CT,2042,120.6533435
int_elec_mark,CT,2043,120.7783528
int_elec_mark,CT,2044,120.8339124
int_elec_mark,CT,2045,121.4589585
int_elec_mark,CT,2046,122.82017
int_elec_mark,CT,2047,123.7396823
int_elec_mark,CT,2048,124.1841595
int_elec_mark,CT,2049,124.4675138
int_elec_mark,CT,2050,124.8758772
int_elec_mark,RI,2010,152.4529112
int_elec_mark,RI,2011,152.4529112
int_elec_mark,RI,2012,152.4529112
int_elec_mark,RI,2013,152.4529112
int_elec_mark,RI,2014,152.4529112
int_elec_mark,RI,2015,152.4529112
int_elec_mark,RI,2016,152.4529112
int_elec_mark,RI,2017,152.4529112
int_elec_mark,RI,2018,152.4529112
int_elec_mark,RI,2019,152.4529112
int_elec_mark,RI,2020,152.4529112
int_elec_mark,RI,2021,152.4529112
int_elec_mark,RI,2022,152.4529112
int_elec_mark,RI,2023,152.4529112
int_elec_mark,RI,2024,152.4529112
int_elec_mark,RI,2025,156.4670962
int_elec_mark,RI,2026,140.468694
int_elec_mark,RI,2027,117.5725608
int_elec_mark,RI,2028,114.9362552
int_elec_mark,RI,2029,113.050005
int_elec_mark,RI,2030,113.0638949
int_elec_mark,RI,2031,112.6083057
int_elec_mark,RI,2032,115.7918739
int_elec_mark,RI,2033,121.8895458
int_elec_mark,RI,2034,122.020111
int_elec_mark,RI,2035,121.9062137
int_elec_mark,RI,2036,121.2506098
int_elec_mark,RI,2037,121.4422906
int_elec_mark,RI,2038,120.5616701
int_elec_mark,RI,2039,119.9255121
int_elec_mark,RI,2040,119.2171265
int_elec_mark,RI,2041,119.7449432
int_elec_mark,RI,2042,120.6533435
int_elec_mark,RI,2043,120.7783528
int_elec_mark,RI,2044,120.8339124
int_elec_mark,RI,2045,121.4589585
int_elec_mark,RI,2046,122.82017
int_elec_mark,RI,2047,123.7396823
int_elec_mark,RI,2048,124.1841595
int_elec_mark,RI,2049,124.4675138
int_elec_mark,RI,2050,124.8758772
int_elec_mark,ME,2010,152.4529112
int_elec_mark,ME,2011,152.4529112
int_elec_mark,ME,2012,152.4529112
int_elec_mark,ME,2013,152.4529112
int_elec_mark,ME,2014,152.4529112
int_elec_mark,ME,2015,152.4529112
int_elec_mark,ME,2016,152.4529112
int_elec_mark,ME,2017,152.4529112
int_elec_mark,ME,2018,152.4529112
int_elec_mark,ME,2019,152.4529112
int_elec_mark,ME,2020,152.4529112
int_elec_mark,ME,2021,152.4529112
int_elec_mark,ME,2022,152.4529112
