id,type,ba_zone,commodity,fac_id,fac_zip,lat,lon,cod,ref_cap,cap_dec,prod_2018,int_coal,int_met_coal,int_coke,int_ddfo,int_ng,int_hgl,int_elec,int_opet,int_rfo,int_ng_feed,int_coal_feed,int_coke_feed,int_h2_feed,int_lighthgl_feed,int_medhgl_feed,int_heavypchem_feed,int_m_scrap,int_m_ore,int_m_limestone,int_m_cullet,int_m_silica,int_m_soda_ash,co2_rate_proc,co2_rate_comb,newfac_ref_cap,cost_cap,cost_fom,cost_vom,ccs_cap_rate_comb,ccs_cap_rate_prod
* Vintage,Technology,BA Region,Sector,Faciity ID,Zip Code,Latitude,Longitude,Commercial operation date,Capacity [metric-tons/yr],fixed changes to capacity post 2022 [metric-tons/yr],Production in 2018 [metric_ton],Industrial Coal intensity [MMBtu-fuel-input/metric_ton-output],Metallurgical Coal intensity  [MMBtu-fuel-input/metric_ton-output],Coke intensity [MMBtu-fuel-input/metric_ton-output],Distilate Fuel Oil intensity [MMBtu-fuel-input/metric_ton-output],Natural gas intensity [MMBtu-fuel-input/metric_ton-output],Propane intensity [MMBtu-fuel-input/metric_ton-output],Electricity intensity [MWh-input/metric_ton-output],Other Petroleum intensity [MMBtu-fuel-input/metric_ton-output],Residual Fuel Oil intensity [MMBtu-fuel-input/metric_ton-output],Natural gas feedstock intensity  [MMBtu-fuel-input/metric_ton-output],Industrial Coal feedstock intensity  [MMBtu-fuel-input/metric_ton-output],Coke feedstock intensity  [MMBtu-fuel-input/metric_ton-output],Hydrogen feedstock intensity [metric_ton-h2/metric_ton-output],Ethane feedstock intensity  [MMBtu-input/metric_ton-output],Propane/Butane feedstock intensity  [MMBtu-input/metric_ton-output],Heavy feedstock intensity  [MMBtu-input/metric_ton-output],Scrap intensity [metric_ton-scrap/metric_ton-output],Ore intensity [metric_ton-ore/metric_ton-output],Limestone intensity [metric_ton-input/metric_ton-output],Cullet intensity [tonne-scrap/tonne-output],Silica intensity [tonne-input/tonne-output],Soda ash intensity [tonne-input/tonne-output],Carbon emission process intensity [CO2 metric_ton/metric_ton-output],Carbon emission combustion intensity [CO2 metric_ton/metric_ton-output],Capacity of reference facility for new vintages [metric tons/yr],CAPEX [2018$/(metric ton/yr)],Fixed O&M cost [2018$/metric_ton],Variable O&M cost [2018$/metric_ton],Carbon capture rate from combustion [%],Carbon capture rate from process [%]
tech142,rspf_fbg,p92,glass,1007968,37331,35.37,-84.52,2015,267465.791,0,213970,0,0,0,0,6.568278847,0,0.607885911,0,0,0,0,0,0,,,,0,0,0.12,0.062,0.74,0.11,0.165088,0.348512876,,902.3129636,19.09720684,0,0,0
tech143,rspf_flg,p127,glass,1002160,14456,42.88,-76.97,2017,281050,0,224840,0,0,0,0,5.176760785,0,0.206885245,0,0,0,0,0,0,,,,0,0,0.13,0,0.72,0.09,0.176,0.274678927,,763.8882735,19.09720684,0,0,0
tech144,repf_cng,p98,glass,1000003,27537,36.29,-78.39,2014,257325,0,205860,0,0,0,0.000399333,4.48658124,0.128130615,0.338138813,0,0,0,0,0,0,,,,0,0,0.12,0.248,0.74,0.11,0.132352,0.246143107,,477.4687173,19.09720684,0,0,0
tech145,off_cng,p51,glass,1005074,74437,35.45,-95.96,2018,337625,0,270100,0,0,0,0,3.494452711,0,0.256030688,0,0,0,0,0,0,,,,0,0,0.12,0.248,0.74,0.11,0.132352,0.185415661,,477.4687173,19.09720684,0,0,0
tech146,repf_cng,p67,glass,1003258,77029,29.76,-95.26,2011,255500,0,204400,0,0,0,0,3.487062425,0,0.255489218,0,0,0,0,0,0,,,,0,0,0.12,0.248,0.74,0.11,0.132352,0.185023532,,477.4687173,19.09720684,0,0,0
tech147,rspf_flg,p92,glass,1004852,38301,35.63,-88.91,2015,145314.116,0,116250,0,0,0,0,5.173337548,0,0.206748438,0,0,0,0,0,0,,,,0,0,0.13,0,0.72,0.09,0.176,0.27449729,,763.8882735,19.09720684,0,0,0
tech148,off_cng,p101,glass,1004941,32254,30.35,-81.71,2020,216080,0,172860,0,0,0,0,4.670702798,0,0.342211885,0,0,0,0,0,0,,,,0,0,0.12,0.248,0.74,0.11,0.132352,0.24782749,,477.4687173,19.09720684,0,0,0
tech149,rspf_cng,p85,glass,1005906,72401,35.85,-90.71,2014,102200,0,81760,0,0,0,0,5.900888611,0,0.432344832,0,0,0,0,0,0,,,,0,0,0.12,0.248,0.74,0.11,0.132352,0.31310115,,477.4687173,19.09720684,0,0,0
tech150,rspf_flg,p9,glass,1007904,93631,36.49,-119.53,2015,255500,0,204400,0,0,0,0,6.879871622,0,0.274948753,0,0,0,0,0,0,,,,0,0,0.13,0,0.72,0.09,0.176,0.365045988,,763.8882735,19.09720684,0,0,0
tech151,repf_cng,p112,glass,1004508,43130,39.72,-82.62,2014,172799.9533,0,138240,0,0,0,0,5.916577342,0,0.43349431,0,0,0,0,0,0,,,,0,0,0.12,0.248,0.74,0.11,0.132352,0.313933594,,477.4687173,19.09720684,0,0,0
tech152,repf_flg,p105,glass,1006551,46051,40.06,-85.85,2015,228125,0,182500,0,0,0,0,4.310876805,0,0.17228086,0,0,0,0,0,0,,,,0,0,0.13,0,0.72,0.09,0.176,0.228735123,,763.8882735,19.09720684,0,0,0
tech153,rspf_flg,p98,glass,1003849,28352,34.75,-79.41,2023,345655,0,276520,0,0,0,0.001621159,12.01448974,0,0.480214587,0,0,0,0,0,0,,,,0,0,0.13,0,0.72,0.09,0.176,0.637608726,,763.8882735,19.09720684,0,0,0
tech154,repf_cng,p107,glass,1002178,47025,39.13,-84.86,2014,127750,0,102200,0,0,0,0,5.134734669,0,0.376210456,0,0,0,0,0,0,,,,0,0,0.12,0.248,0.74,0.11,0.132352,0.272449022,,477.4687173,19.09720684,0,0,0
tech155,rspf_fbg,p97,glass,1002322,27292,35.76,-80.28,2015,235425,0,188340,0,0,0,0,2.990591596,0.003899185,0.277136339,0,0,0,0,0,0,,,,0,0,0.12,0.062,0.74,0.11,0.165088,0.158925932,,902.3129636,19.09720684,0,0,0
tech156,rspf_flg,p97,glass,1002911,27295,35.95,-80.21,2015,235425,0,188340,0,0,0,0,4.669384962,0,0.186608362,0,0,0,0,0,0,,,,0,0,0.13,0,0.72,0.09,0.176,0.247757566,,763.8882735,19.09720684,0,0,0
tech157,repf_cng,p82,glass,1000004,62656,40.16,-89.35,2014,173307.4446,0,138650,0,0,0,0,4.946644376,0,0.362429503,0,0,0,0,0,0,,,,0,0,0.12,0.248,0.74,0.11,0.132352,0.262468951,,477.4687173,19.09720684,0,0,0
tech158,repf_cng,p9,glass,1000005,93637,36.92,-120.1,2014,347480,0,277980,0,0,0,0,3.719213408,0,0.272498398,0,0,0,0,0,0,,,,0,0,0.12,0.248,0.74,0.11,0.132352,0.197341463,,477.4687173,19.09720684,0,0,0
tech159,rspf_flg,p46,glass,1005558,54751,44.91,-91.88,2015,209875,0,167900,0,0,0,0,6.986880574,0,0.279225283,0,0,0,0,0,0,,,,0,0,0.13,0,0.72,0.09,0.176,0.370723883,,763.8882735,19.09720684,0,0,0
tech160,repf_cng,p131,glass,1000006,1757,42.13,-71.52,2014,79572.1262,0,63660,0,0,0,0,2.439576344,0,0.17874227,0,0,0,0,0,0,,,,0,0,0.12,0.248,0.74,0.11,0.132352,0.129443921,,477.4687173,19.09720684,0,0,0
tech161,repf_cng,p126,glass,1007966,8332,39.39,-75.02,2016,133225,0,106580,0,0,0,0,12.18757155,0,0.892955945,0,0,0,0,0,0,,,,0,0,0.12,0.248,0.74,0.11,0.132352,0.646672546,,477.4687173,19.09720684,0,0,0
tech162,rspf_cng,p9,glass,1001718,95354,37.63,-120.97,2013,736570,0,589260,0,0,0,0,2.780054149,0,0.203688312,0,0,0,0,0,0,,,,0,0,0.12,0.248,0.74,0.11,0.132352,0.147509673,,477.4687173,19.09720684,0,0,0
tech163,off_cng,p115,glass,1006810,15061,40.69,-80.27,2019,104025,0,83220,0,0,0,0.030745979,6.73844359,5.57E-05,0.495967372,0,0,0,0,0,0,,,,0,0,0.12,0.248,0.74,0.11,0.132352,0.359819293,,477.4687173,19.09720684,0,0,0
tech164,rspf_flg,p97,glass,1005915,28115,35.64,-80.79,2015,237250,0,189800,0,0,0,0,6.315619989,0,0.252398873,0,0,0,0,0,0,,,,0,0,0.13,0,0.72,0.09,0.176,0.335106797,,763.8882735,19.09720684,0,0,0
tech165,rspf_flg,p51,glass,1001961,74403,35.67,-95.27,2015,231775,0,185420,0,0,0,0,4.240729464,0,0.169477476,0,0,0,0,0,0,,,,0,0,0.13,0,0.72,0.09,0.176,0.225013105,,763.8882735,19.09720684,0,0,0
tech166,rspf_flg,p92,glass,1004724,37209,36.18,-86.88,2008,219000,0,175200,0,0,0,0,7.044215904,0,0.281516645,0,0,0,0,0,0,,,,0,0,0.13,0,0.72,0.09,0.176,0.373766096,,763.8882735,19.09720684,0,0,0
tech167,rspf_flg,p80,glass,1004072,61350,41.38,-88.85,2015,219000,0,175200,0,0,0,0,7.01019523,0,0.280157035,0,0,0,0,0,0,,,,0,0,0.13,0,0.72,0.09,0.176,0.371960959,,763.8882735,19.09720684,0,0,0
tech168,rspf_flg,p72,glass,1000789,63601,37.86,-90.52,2015,133574.7255,0,106860,0,0,0,0,4.566562321,0,0.182499134,0,0,0,0,0,0,,,,0,0,0.13,0,0.72,0.09,0.176,0.242301797,,763.8882735,19.09720684,0,0,0
tech169,repf_cng,p72,glass,1000028,63070,38.3,-90.4,2013,296380,0,237100,0,0,0,0,3.984365201,0,0.291925473,0,0,0,0,0,0,,,,0,0,0.12,0.248,0.74,0.11,0.132352,0.211410418,,477.4687173,19.09720684,0,0,0
tech170,repf_cng,p122,glass,1000020,16743,41.82,-78.29,2014,178850,0,143080,0,0,0,0,5.812792202,0,0.425890206,0,0,0,0,0,0,,,,0,0,0.12,0.248,0.74,0.11,0.132352,0.308426754,,477.4687173,19.09720684,0,0,0
tech171,rspf_flg,p76,glass,1005358,53901,43.56,-89.5,2015,237250,0,189800,0,0,0,0,6.912263469,0,0.276243268,0,0,0,0,0,0,,,,0,0,0.13,0,0.72,0.09,0.176,0.3667647,,763.8882735,19.09720684,0,0,0
tech172,rspf_flg,p5,glass,1006053,97220,45.56,-122.56,2015,146000,0,116800,0,0,0,0,4.752012454,0,0.189910506,0,0,0,0,0,0,,,,0,0,0.13,0,0.72,0.09,0.176,0.252141781,,763.8882735,19.09720684,0,0,0
tech173,rspf_flg,p95,glass,1002924,29729,34.68,-81.01,2016,281050,0,224840,0,0,0,0,6.939823791,0,0.277344695,0,0,0,0,0,0,,,,0,0,0.13,0,0.72,0.09,0.176,0.36822705,,763.8882735,19.09720684,0,0,0
tech174,rspf_flg,p99,glass,1002929,24586,36.6,-79.32,2014,83950,0,67160,0,0,0,0,8.555040795,0,0.341895595,0,0,0,0,0,0,,,,0,0,0.13,0,0.72,0.09,0.176,0.453930465,,763.8882735,19.09720684,0,0,0
tech175,off_flg,p111,glass,1002499,43460,41.62,-83.56,2015,470850,0,376680,0,0,0,0.010901764,6.058634926,0,0.242564344,0,0,0,0,0,0,,,,0,0,0.13,0,0.72,0.09,0.176,0.322277464,,763.8882735,19.09720684,0,0,0
tech176,repf_cng,p51,glass,1000023,74066,36.01,-96.1,2011,392740,0,314190,0,0,0,0,4.202308818,0,0.307893712,0,0,0,0,0,0,,,,0,0,0.12,0.248,0.74,0.11,0.132352,0.222974506,,477.4687173,19.09720684,0,0,0
tech177,repf_cng,p1,glass,1000024,98134,47.55,-122.34,2010,298205,0,238560,0,0,0,0.000667653,4.234012253,0,0.310265469,0,0,0,0,0,0,,,,0,0,0.12,0.248,0.74,0.11,0.132352,0.22470607,,477.4687173,19.09720684,0,0,0
tech178,rspf_fbg,p54,glass,1004660,65301,38.7,-93.26,2015,133481.9945,0,106790,0,0,0,0,5.130590677,0,0.474829686,0,0,0,0,0,0,,,,0,0,0.12,0.062,0.74,0.11,0.165088,0.272229141,,902.3129636,19.09720684,0,0,0
tech179,repf_cng,p43,glass,1004942,55379,44.8,-93.47,2014,258420,0,206740,0,0,0,0,4.207254352,0,0.30825606,0,0,0,0,0,0,,,,0,0,0.12,0.248,0.74,0.11,0.132352,0.223236916,,477.4687173,19.09720684,0,0,0
tech180,rspf_fbg,p97,glass,1002262,28150,35.33,-81.62,2015,251246.6925,0,201000,0,0,0,0.001431458,6.57976889,0,0.609081779,0,0,0,0,0,0,,,,0,0,0.12,0.062,0.74,0.11,0.165088,0.349228408,,902.3129636,19.09720684,0,0,0
tech181,emf_cng,p58,glass,1005122,71109,32.47,-93.8,2014,32850,0,26280,0,0,0,0.005132047,33.0006351,0,2.418258296,0,0,0,0,0,0,,,,0,0,0.12,0.248,0.74,0.11,0.132352,1.751393265,,477.4687173,19.09720684,0,0,0
tech182,repf_cng,p86,glass,1000021,71275,32.54,-92.77,2014,213225.0445,0,170580,0,0,0,0,5.439889193,0,0.398568441,0,0,0,0,0,0,,,,0,0,0.12,0.248,0.74,0.11,0.132352,0.288640521,,477.4687173,19.09720684,0,0,0
tech183,rspf_flg,p53,glass,1004631,66083,38.76,-94.82,2015,209875,0,167900,0,0,0,0,7.819358758,0,0.312494631,0,0,0,0,0,0,,,,0,0,0.13,0,0.72,0.09,0.176,0.414895176,,763.8882735,19.09720684,0,0,0
tech184,rspf_fbg,p95,glass,1007952,29684,34.44,-82.66,2015,116875.3052,0,93500,0,0,0,0,4.604392969,0,0.426130753,0,0,0,0,0,0,,,,0,0,0.12,0.062,0.74,0.11,0.165088,0.244309091,,902.3129636,19.09720684,0,0,0
tech185,recf_flg,p80,glass,1002189,61364,41.13,-88.83,2015,83950,0,67160,0,0,0,0,10.9750455,0,0.438609213,0,0,0,0,0,0,,,,0,0,0.13,0,0.72,0.09,0.176,0.582335914,,763.8882735,19.09720684,0,0,0
tech186,recf_flg,p99,glass,1006050,23168,37.39,-76.8,2009,83950,0,67160,0,0,0,0,9.863933017,0,0.394204461,0,0,0,0,0,0,,,,0,0,0.13,0,0.72,0.09,0.176,0.523380286,,763.8882735,19.09720684,0,0,0
tech187,repf_cng,p111,glass,1005121,43697,41.67,-83.52,2014,62050,0,49640,0,0,0,0.006236084,20.702712,0,1.517298031,0,0,0,0,0,0,,,,0,0,0.12,0.248,0.74,0.11,0.132352,1.098947119,,477.4687173,19.09720684,0,0,0
tech188,repf_flg,p9,glass,1002007,95376,37.72,-121.49,2015,251850,0,201480,0,0,0,0,5.450337499,0,0.217818527,0,0,0,0,0,0,,,,0,0,0.13,0,0.72,0.09,0.176,0.289194908,,763.8882735,19.09720684,0,0,0
tech189,rspf_flg,p10,glass,1007823,90058,34,-118.22,2015,179235.4037,0,143390,0,0,0,0,5.36278047,0,0.214319378,0,0,0,0,0,0,,,,0,0,0.13,0,0.72,0.09,0.176,0.284549132,,763.8882735,19.09720684,0,0,0
tech190,rspf_flg,p63,glass,1007499,76711,31.51,-97.17,2015,293780.9563,0,235020,0,0,0,0,5.701271127,0,0.227846895,0,0,0,0,0,0,,,,0,0,0.13,0,0.72,0.09,0.176,0.302509446,,763.8882735,19.09720684,0,0,0
tech191,repf_cng,p94,glass,1004943,31088,32.59,-83.59,2014,337625,0,270100,0,0,0,0,4.271454793,0,0.312959882,0,0,0,0,0,0,,,,0,0,0.12,0.248,0.74,0.11,0.132352,0.226643391,,477.4687173,19.09720684,0,0,0
tech192,rspf_fbg,p111,glass,1002907,43566,41.53,-83.71,2015,210294.2346,0,168240,0,0,0,0,5.741851203,0,0.531401076,0,0,0,0,0,0,,,,0,0,0.12,0.062,0.74,0.11,0.165088,0.304662625,,902.3129636,19.09720684,0,0,0
tech193,off_cng,p33,glass,1003465,80033,39.79,-105.12,2011,116800,0,93440,0,0,0,0.000206198,9.662128103,0,0.707937494,0,0,0,0,0,0,,,,0,0,0.12,0.248,0.74,0.11,0.132352,0.512687768,,477.4687173,19.09720684,0,0,0
tech194,rspf_flg,p63,glass,1006397,76305,34,-98.55,2015,419750,0,335800,0,0,0,0,7.730154564,0,0.308929654,0,0,0,0,0,0,,,,0,0,0.13,0,0.72,0.09,0.176,0.410162001,,763.8882735,19.09720684,0,0,0
tech195,repf_cng,p98,glass,1000026,27893,35.76,-77.88,2014,221916.0127,0,177530,0,0,0,0.040821413,5.07304351,0,0.374681377,0,0,0,0,0,0,,,,0,0,0.12,0.248,0.74,0.11,0.132352,0.27219484,,477.4687173,19.09720684,0,0,0
tech196,repf_cng,p105,glass,1006060,47394,40.17,-84.97,2014,289080,0,231260,0,0,0,0,4.53753995,0,0.332455343,0,0,0,0,0,0,,,,0,0,0.12,0.248,0.74,0.11,0.132352,0.24076187,,477.4687173,19.09720684,0,0,0
tech197,rspf_flg,p33,glass,1001975,80550,40.46,-104.85,2015,293314.4933,0,234650,0,0,0,0,5.31901255,0,0.212570226,0,0,0,0,0,0,,,,0,0,0.13,0,0.72,0.09,0.176,0.282226806,,763.8882735,19.09720684,0,0,0
tech198,rspf_flg,p2,glass,1004225,98596,46.54,-122.93,2015,237250,0,189800,0,0,0,0,6.643687664,0,0.265509844,0,0,0,0,0,0,,,,0,0,0.13,0,0.72,0.09,0.176,0.352514067,,763.8882735,19.09720684,0,0,0
tech199,repf_flg,p112,glass,1002226,43701,39.95,-82.02,2017,260245,0,208200,0,0,0,0,4.993210883,0,0.199549815,0,0,0,0,0,0,,,,0,0,0.13,0,0.72,0.09,0.176,0.264939769,,763.8882735,19.09720684,0,0,0
tech200,bf_bof,p105,steel,1003962,46304,41.634,-87.131,1964,4540000,0,3933478.986,0.831397064,17.20287833,0,0,4.697418,0,0.440296,0,0,0,0,0,0,0,0,0,0.254,1.102,0,,,,0,1.932638,,847.0519384,76.78909265,0,0,0
tech201,merch_bf_bof,p111,steel,1007177,44105,41.4739,-81.6728,1880,3080000,0,3035765.073,0.730822693,0,12.7997403,0,3.128342,0,0.406961,0,0,0,0,0,0,0,0,0,0.254,1.102,0,,,,0,1.690123,,847.0519384,76.78909265,0,0,0
tech202,merch_bf_bof,p103,steel,1003403,48120,42.301742,-83.162934,1920,2720000,0,2506863.648,0.781569601,0,13.68852939,0,2.273126,0,0.406961,0,0,0,0,0,0,0,0,0,0.254,1.102,0,,,,0,1.750578,,847.0519384,76.78909265,0,0,0
tech203,merch_bf_bof,p105,steel,1000156,46312,41.68,-87.4264,1901,5810000,-2180000,4837272.226,0.865177212,0,15.15284585,0.00015056,2.140859,0,0.406961,0,0,0,0,0,0,0,0,0,0.254,1.102,0,,,,0,1.917935,,847.0519384,76.78909265,0,0,0
tech204,merch_bf_bof,p114,steel,1000274,45043,39.4968,-84.3901,1901,2720000,0,2313338.414,0.846952789,0,14.83366053,0,3.059936,0,0.406961,0,0,0,0,0,0,0,0,0,0.254,1.102,0,,,,0,1.928683,,847.0519384,76.78909265,0,0,0
tech205,bof,p80,steel,1006325,60827,41.656474,-87.625847,1917,630000,0,630000,0.831397064,17.20287833,0,0,4.697418,0,0.440296,0,0,0,0,0,0,0,0,0,0.254,1.102,0,,,,0,1.932638,,847.0519384,76.78909265,0,0,0
tech206,merch_bf_bof,p115,steel,1000233,15104,40.3925,-79.8564,1875,2630000,0,2350827.595,0.805868975,0,14.11411234,0,2.518043,0,0.406961,0,0,0,0,0,0,0,0,0,0.254,1.102,0,,,,0,1.81425,,847.0519384,76.78909265,0,0,0
tech207,merch_bf_bof,p105,steel,1000418,46402,41.6133,-87.3281,1908,6800000,0,4721765.019,1.037370779,0,18.1686703,0,3.510579,0,0.406961,0,0.094752041,0,0,0,0,0,0,0,0.254,1.102,0,,,,0,2.356828,,847.0519384,76.78909265,0,0,0
tech208,merch_bf_bof,p81,steel,1006041,62040,38.6954,-90.1367,1895,2540000,0,1386241.088,1.319849516,0,23.11604605,0,5.007632,0,0.406961,0,0,0,0,0,0,0,0,0,0.254,1.102,0,,,,0,3.018256,,847.0519384,76.78909265,0,0,0
tech209,merch_bf_bof,p103,steel,1001834,48229,42.2581,-83.13859,1902,3450000,-3450000,2862447.949,0.868182375,0,15.20547874,0,3.061383,0,0.406961,0,0,0,0,0,0,0,0,0,0.254,1.102,0,,,,0,1.973035,,847.0519384,76.78909265,0,0,0
tech210,eaf,p115,steel,1004434,15650,40.302598,-79.372804,1913,50000,0,39660.41682,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech211,eaf,p115,steel,1000399,15021,40.4077,-80.4053,1966,30000,0,23796.25009,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech212,eaf,p122,steel,1003668,19320,39.98301,-75.82791,1810,180000,0,142777.5006,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech213,eaf,p57,steel,1012352,75603,32.3817587,-94.7070616,1953,110000,0,87252.91701,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech214,eaf,p115,steel,1002903,16003,40.82926,-79.94273,1908,360000,0,285555.0011,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech215,eaf,p117,steel,1006972,25726,38.4265,-82.42532,2000,90000,0,71388.75028,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech216,eaf,p115,steel,1005423,15017,40.36682,-80.09976,2000,100000,0,79320.83365,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech217,eaf,p122,steel,1004036,19601,40.361105,-75.936838,1890,410000,0,325215.418,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech218,eaf,p122,steel,1005536,17009,40.636944,-77.571944,1795,210000,0,166573.7507,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech219,eaf,p111,steel,1003860,44706,40.780505,-81.397259,1917,1090000,0,864597.0867,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech220,eaf,p112,steel,1006530,44903,40.78513,-82.52384,1909,270000,0,214166.2508,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech221,eaf,p115,steel,1005003,15014,40.6081,-79.7291,1901,450000,0,356943.7514,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech222,eaf,p5,steel,1001840,97203,45.62849,-122.78125,1928,450000,0,356943.7514,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech223,eaf,p111,steel,1002768,44510,41.128041,-80.671532,1999,630000,0,499721.252,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech224,eaf,p90,steel,1005283,36505,30.943048,-88.012823,2001,1130000,0,896325.4202,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech225,eaf,p34,steel,1003902,81004,38.232627,-104.607257,1880,1000000,0,793208.3365,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech226,eaf,p109,steel,1002977,41045,38.734905,-85.002554,1990,1450000,0,1150152.088,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech227,eaf,p79,steel,1006901,53080,43.39695,-87.94966,1978,500000,0,396604.1682,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech228,eaf,p105,steel,1003688,46167,39.876783,-86.482113,2004,660000,0,523517.5021,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech229,eaf,p70,steel,1002147,52761,41.48553,-90.82278,1997,1130000,0,896325.4202,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech230,eaf,p122,steel,1004215,17113,40.226389,-76.848611,1867,450000,0,356943.7514,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech231,eaf,p82,steel,1004811,61641,40.642503,-89.645771,2000,660000,0,523517.5021,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech232,eaf,p103,steel,1004411,48161,41.897173,-83.361645,1929,600000,0,475925.0019,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech233,eaf,p105,steel,1007866,46368,41.62225,-87.161639,1959,700000,0,555245.8355,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech234,eaf,p63,steel,1005344,76065,32.458249,-97.036607,1975,1410000,0,1118423.754,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech235,eaf,p103,steel,1003965,49203,42.202661,-84.363023,1974,280000,20000,222098.3342,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech236,eaf,p92,steel,1003093,38109,35.04991,-90.15314,2009,810000,0,642498.7525,0,0,0,0.000991599,2.371438,2.41E-05,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125903,,141.7573115,46.79764245,0,0,0
tech237,eaf,p112,steel,1007577,43302,40.5707,-83.1388,1916,360000,0,285555.0011,0,0,0,0.000557774,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.12587,,141.7573115,46.79764245,0,0,0
tech238,eaf,p59,steel,1003580,79821,31.96534,-106.585052,1962,230000,0,182437.9174,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech239,eaf,p89,steel,1003457,35404,33.23375,-87.50693,1985,1090000,0,864597.0867,0,0,0,0.000114394,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125837,,141.7573115,46.79764245,0,0,0
tech240,eaf,p56,steel,1003052,72916,35.3025,-94.375278,1984,500000,50000,396604.1682,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
